unit -> radians/second and measure the Angular speed around the X, Y and Z axis
Timestamp;x-axis;y-axis;z-axis;
120.810486;-0.325770;0.157764;0.932193;
120.82005;-0.371612;0.152121;0.915840;
120.82966;-0.407878;0.143071;0.901758;
120.83924;-0.422716;0.131002;0.896744;
120.84891;-0.413410;0.119109;0.902721;
120.858475;-0.381719;0.114039;0.917216;
120.868034;-0.332245;0.116357;0.935989;
120.877625;-0.272927;0.127794;0.953509;
120.88723;-0.216815;0.144670;0.965433;
120.89676;-0.168321;0.170972;0.970792;
120.906334;-0.128570;0.204482;0.970390;
120.91595;-0.097703;0.237348;0.966499;
120.925514;-0.075817;0.269488;0.960014;
120.93508;-0.073785;0.291512;0.953717;
120.94468;-0.089082;0.300467;0.949623;
120.95429;-0.111334;0.298104;0.948018;
120.963936;-0.137606;0.295842;0.945274;
120.973495;-0.169101;0.293622;0.940846;
120.983055;-0.201623;0.291441;0.935099;
120.99262;-0.228865;0.294010;0.927997;
121.00221;-0.245988;0.301924;0.921049;
121.01214;-0.254659;0.312367;0.915192;
121.02139;-0.269737;0.337398;0.901889;
121.03098;-0.273019;0.379383;0.884041;
121.040596;-0.261445;0.441198;0.858482;
121.05016;-0.232275;0.512498;0.826676;
121.05972;-0.180048;0.596098;0.782464;
121.06934;-0.092103;0.708198;0.699980;
121.0791;0.021779;0.844312;0.535409;
121.08853;0.110651;0.961414;0.251871;
121.09809;0.148525;0.986292;-0.071895;
121.10766;0.158696;0.940582;-0.300203;
121.117256;0.211319;0.882919;-0.419284;
121.12695;0.325466;0.814556;-0.480178;
121.13651;0.440234;0.731177;-0.521128;
121.14602;0.535838;0.611454;-0.582239;
121.155624;0.622489;0.447352;-0.642171;
121.1652;0.683353;0.294516;-0.668049;
121.17478;0.695537;0.184602;-0.694371;
121.184395;0.662999;0.094989;-0.742570;
121.19397;0.620520;0.001839;-0.784188;
121.20357;0.586980;-0.076376;-0.805991;
121.21314;0.528028;-0.145208;-0.836721;
121.22277;0.446115;-0.214443;-0.868905;
121.23233;0.367902;-0.279673;-0.886810;
121.241905;0.297950;-0.341523;-0.891396;
121.25149;0.273931;-0.404899;-0.872364;
121.261116;0.324315;-0.462438;-0.825210;
121.270645;0.373400;-0.501691;-0.780307;
121.280235;0.405179;-0.496962;-0.767371;
121.28984;0.416344;-0.442420;-0.794306;
121.29946;0.404966;-0.332737;-0.851638;
121.309044;0.347610;-0.198067;-0.916481;
121.31862;0.238098;-0.078398;-0.968072;
121.3282;0.128134;0.036490;-0.991085;
121.337845;0.015107;0.157906;-0.987339;
121.34759;-0.057654;0.216668;-0.974541;
121.356995;-0.039054;0.229393;-0.972550;
121.36659;0.172801;0.155210;-0.972651;
121.376144;0.681715;-0.167540;-0.712177;
121.38573;0.845092;-0.418463;-0.332729;
121.395355;0.823271;-0.539267;-0.177246;
121.40491;0.786668;-0.604124;-0.127228;
121.414474;0.748475;-0.649760;-0.132656;
121.42406;0.711296;-0.680510;-0.175967;
121.43365;0.695010;-0.682560;-0.225993;
121.44327;0.670091;-0.690108;-0.273366;
121.45285;0.599101;-0.715087;-0.360179;
121.46246;0.467207;-0.742636;-0.479802;
121.47201;0.299981;-0.744006;-0.597049;
121.48161;0.130779;-0.691630;-0.710313;
121.49118;-0.017685;-0.604612;-0.796324;
121.500755;-0.133878;-0.507703;-0.851067;
121.51035;-0.212109;-0.416091;-0.884238;
121.51994;-0.234108;-0.341581;-0.910228;
121.52955;-0.210633;-0.279145;-0.936863;
121.539116;-0.152491;-0.229348;-0.961325;
121.54872;-0.070231;-0.185245;-0.980180;
121.55834;0.019621;-0.136168;-0.990491;
121.56791;0.099792;-0.095559;-0.990409;
121.577484;0.178541;-0.052105;-0.982552;
121.58707;0.259758;0.043504;-0.964693;
121.5967;0.326977;0.129280;-0.936148;
121.60628;0.385745;0.122863;-0.914388;
121.615845;0.444349;0.089472;-0.891375;
121.62544;0.502687;0.041453;-0.863474;
121.63501;0.553917;-0.032505;-0.831937;
121.644585;0.589161;-0.124451;-0.798374;
121.654465;0.602801;-0.219710;-0.767045;
121.66381;0.597321;-0.300204;-0.743697;
121.67337;0.581824;-0.358227;-0.730174;
121.68294;0.558143;-0.406483;-0.723359;
121.69257;0.527340;-0.443597;-0.724661;
121.70216;0.486382;-0.474436;-0.733718;
121.71171;0.431629;-0.504006;-0.748114;
121.72129;0.341159;-0.504402;-0.793215;
121.73088;0.156193;-0.396061;-0.904842;
121.74046;0.050891;-0.307711;-0.950118;
121.750084;0.012719;-0.388354;-0.921422;
121.75964;-0.118360;-0.519192;-0.846422;
121.7693;-0.403455;-0.519731;-0.753063;
121.77907;-0.782099;-0.302666;-0.544714;
121.78846;-0.978945;0.008173;-0.203962;
121.79823;-0.975697;0.195260;0.099444;
121.80762;-0.899741;0.279442;0.335228;
121.8172;-0.779539;0.312469;0.542847;
121.826775;-0.643605;0.296271;0.705688;
121.83635;-0.512332;0.244465;0.823257;
121.84607;-0.381099;0.190142;0.904770;
121.85557;-0.266448;0.137768;0.953953;
121.86516;-0.190004;0.093009;0.977368;
121.87471;-0.152371;0.061753;0.986392;
121.88431;-0.166020;0.071839;0.983502;
